h_pwm,v_pwm,distance_cm,h_angle_deg,v_angle_deg,x_cm,y_cm,z_cm
1238,1073,18,10.766666666666667,-16.32857142857143,16.969884515278952,3.2269477960111437,-5.060615324238196
1238,1088,5,10.766666666666667,-14.4,4.757661592915384,0.9047041880339394,-1.243449435824274
1238,1104,5,10.766666666666667,-12.342857142857143,4.798444753289501,0.9124594045980318,-1.0688057749605724
1238,1120,5,10.766666666666667,-10.285714285714286,4.83304294527897,0.919038504136739,-0.8927844739931834
1238,1135,5,10.766666666666667,-8.357142857142858,4.859821773305742,0.9241306943636644,-0.7267150689495636
1238,1151,5,10.766666666666667,-6.3,4.882316823592362,0.9284082928869902,-0.5486715554552264
1238,1166,5,10.766666666666667,-4.371428571428571,4.897690978378825,0.9313318009909519,-0.3811091139944253
1238,1182,1,10.766666666666667,-2.3142857142857145,0.9815948148874751,0.1866574414000976,-0.04038092316914863
1238,1197,13,10.766666666666667,-0.38571428571428573,12.770859890062585,2.428472517788796,-0.08751513432118374
1238,1213,5,10.766666666666667,1.6714285714285715,4.909890589167039,0.933651646309273,0.14583897199630325
1238,1228,7,10.766666666666667,3.6,6.863202949572886,1.3050882940164399,0.43953363670519363
1238,1244,5,10.766666666666667,5.6571428571428575,4.888057097261627,0.9294998479561398,0.4928771110122176
1238,1260,5,10.766666666666667,7.714285714285714,4.867525898941204,0.9255956902637343,0.6711663290882773
1238,1275,5,10.766666666666667,9.642857142857142,4.842579211171807,0.9208518949218891,0.8375311165236821
1238,1291,1,10.766666666666667,11.7,0.9619846687347321,0.18292842852142568,0.20278729535651246
1238,1306,1,10.766666666666667,13.628571428571428,0.9547353830905168,0.18154992377608142,0.23562676726531598
1238,1322,35,10.766666666666667,15.685714285714285,33.103380386766474,6.294850167272257,9.462614244522353
1238,1337,48,10.766666666666667,17.614285714285714,44.94416162552846,8.546461419374229,14.525162064001993
1238,1353,42,10.766666666666667,19.67142857142857,38.8526045749583,7.388107243132482,14.138280981289881
1238,1368,39,10.766666666666667,21.6,35.62294289698831,6.773963427115146,14.35685755470244
1238,1384,55,10.766666666666667,23.65714285714286,49.49111591003126,9.41109806989056,22.069451264106082
1238,1400,65,10.766666666666667,25.714285714285715,57.53203954638326,10.940138575903307,28.202443042641278
1242,1011,5,11.9,-24.3,4.459081476194926,0.9396758511321556,-2.057571793025544
1242,1026,24,11.9,-22.37142857142857,21.7166983517959,4.576426135392739,-9.134622954692741
1242,1042,5,11.9,-20.314285714285713,4.58824038812256,0.9668939029091486,-1.735847436072092
1242,1057,10,11.9,-18.385714285714286,9.285606845447772,1.9567842754962206,-3.1541244127244266
1242,1073,5,11.9,-16.32857142857143,4.695205172160328,0.9894349183668044,-1.4057264789550543
1242,1088,14,11.9,-14.4,13.268742563757087,2.796162624211906,-3.481658420307967
1242,1104,12,11.9,-12.342857142857143,11.470700209883248,2.4172556703318357,-2.5651338599053735
1242,1120,5,11.9,-10.285714285714286,4.813919715756277,1.0144519965231067,-0.8927844739931834
1242,1135,29,11.9,-8.357142857142858,28.07543699980945,5.916422541176707,-4.2149473999074685
1242,1151,15,11.9,-6.3,14.588995886298628,3.0743836370353654,-1.646014666365679
1242,1166,4,11.9,-4.371428571428571,3.9026495612715606,0.8224172551535762,-0.30488729119554026
1242,1182,5,11.9,-2.3142857142857145,4.888554359822885,1.0301799828946592,-0.20190461584574315
1242,1197,5,11.9,-0.38571428571428573,4.892434061808614,1.0309975643371696,-0.03365966704660913
1242,1213,5,11.9,1.6714285714285715,4.8904632913484525,1.030582257862187,0.14583897199630325
1242,1228,5,11.9,3.6,4.882890605693981,1.0289864426980755,0.31395259764656686
1242,1244,17,11.9,5.6571428571428575,16.55363504431524,3.4883980440006703,1.6757821774415398
1242,1260,25,11.9,7.714285714285714,24.241331141859774,5.10844970985853,3.3558316454413863
1242,1275,5,11.9,9.642857142857142,4.823418248857678,1.016453651398492,0.8375311165236821
1242,1291,34,11.9,11.7,32.578062832740514,6.865274627526019,6.894768042121424
1242,1306,32,11.9,13.628571428571428,30.430646934625305,6.412743120181137,7.540056552490111
1242,1322,13,11.9,15.685714285714285,12.246890682579064,2.580824658017951,3.5146852908225883
1242,1337,42,11.9,17.614285714285714,39.1705370055805,8.254526833950463,12.709516806001742
1242,1353,43,11.9,19.67142857142857,39.62027559157524,8.349301619035172,14.47490671893964
1242,1368,40,11.9,21.6,36.39178582312043,7.668952114941111,14.724982107387119
1242,1384,51,11.9,23.65714285714286,45.710178971603135,9.632645548158333,20.464400263080186
1242,1400,61,11.9,25.714285714285715,53.77797408490916,11.33279663988606,26.466908086171046
1245,1011,5,12.75,-24.3,4.444650933763386,1.005721827118172,-2.057571793025544
1245,1026,5,12.75,-22.37142857142857,4.509670513743601,1.0204342560019382,-1.903046448894321
1245,1042,5,12.75,-20.314285714285713,4.573391859796631,1.0348529245394513,-1.735847436072092
1245,1057,20,12.75,-18.385714285714286,18.511113266939994,4.188637293290176,-6.308248825448853
1245,1073,12,12.75,-16.32857142857143,11.232025158936116,2.5415478140861967,-3.3737435494921306
1245,1088,14,12.75,-14.4,13.225802071729374,2.9926934697254866,-3.481658420307967
1245,1104,5,12.75,-12.342857142857143,4.763991069961627,1.0779811226254394,-1.0688057749605724
1245,1120,27,12.75,-10.285714285714286,25.91104054034089,5.863069884027916,-4.8210361595631905
1245,1135,22,12.75,-8.357142857142858,21.22968052524788,4.803786260197686,-3.1975463033780795
1245,1151,17,12.75,-6.3,16.48068714140473,3.7291987674681377,-1.8654832885477697
1245,1166,1,12.75,-4.371428571428571,0.9725049379148554,0.2200554008890456,-0.07622182279888506
1245,1182,28,12.75,-2.3142857142857145,27.28731012661681,6.174487897173125,-1.1306658487361616
1245,1197,1,12.75,-0.38571428571428573,0.9753202195241916,0.22069243407932054,-0.006731933409321826
1245,1213,17,12.75,1.6714285714285715,16.57376479698635,3.7502600906699937,0.49585250478743104
1245,1228,5,12.75,3.6,4.867088526173748,1.101309695235099,0.31395259764656686
1245,1244,5,12.75,5.6571428571428575,4.852959981430051,1.0981127319536383,0.4928771110122176
1245,1260,23,12.75,7.714285714285714,22.229850523452193,5.030101625119069,3.087365113806076
1245,1275,5,12.75,9.642857142857142,4.807808634618335,1.0878960252450474,0.8375311165236821
1245,1291,5,12.75,11.7,4.775387242033504,1.080559813093844,1.0139364767825623
1245,1306,1,12.75,13.628571428571428,0.9478802139175535,0.21448339472255065,0.23562676726531598
1245,1322,23,12.75,15.685714285714285,21.597454908219063,4.887005106834053,6.218289360686118
1245,1337,39,12.75,17.614285714285714,36.25493184919336,8.203653525281915,11.801694177001618
1245,1353,47,12.75,19.67142857142857,43.16573551456332,9.76740874313112,15.821409669538676
1245,1368,34,12.75,21.6,30.83291208021691,6.976775709680627,12.516234791279052
1245,1384,44,12.75,23.65714285714286,39.308608744730066,8.89463006147692,17.655561011284867
1245,1400,65,12.75,25.714285714285715,57.11894931118175,12.924698681718821,28.202443042641278
1249,1011,5,13.883333333333333,-24.3,4.423889164864048,1.0934363143522066,-2.057571793025544
1249,1026,1,13.883333333333333,-22.37142857142857,0.8977210053238016,0.22188637888444504,-0.3806092897788642
1249,1042,5,13.883333333333333,-20.314285714285713,4.5520287187324096,1.1251080937035915,-1.735847436072092
1249,1057,1,13.883333333333333,-18.385714285714286,0.921232225337524,0.2276975601323637,-0.31541244127244267
1249,1073,18,13.883333333333333,-16.32857142857143,16.769337504989913,4.144815096457756,-5.060615324238196
1249,1088,5,13.883333333333333,-14.4,4.701436413093618,1.1620366406381986,-1.243449435824274
1249,1104,5,13.883333333333333,-12.342857142857143,4.741737605492302,1.1719977372294985,-1.0688057749605724
1249,1120,5,13.883333333333333,-10.285714285714286,4.775926922338357,1.1804481841573478,-0.8927844739931834
1249,1135,5,13.883333333333333,-8.357142857142858,4.802389283043564,1.1869887879293344,-0.7267150689495636
1249,1151,10,13.883333333333333,-6.3,9.649236981830432,2.384966197960323,-1.0973431109104528
1249,1166,1,13.883333333333333,-4.371428571428571,0.9679621913470484,0.23924763290748677,-0.07622182279888506
1249,1182,34,13.883333333333333,-2.3142857142857145,32.97981319743059,8.151498386766429,-1.3729513877510535
1249,1197,10,13.883333333333333,-0.38571428571428573,9.707643222664808,2.399402252376047,-0.06731933409321826
1249,1213,1,13.883333333333333,1.6714285714285715,0.9703732789481793,0.2398435725076693,0.02916779439926065
1249,1228,13,13.883333333333333,3.6,12.595319034552796,3.1131383970047635,0.8162767538810739
1249,1244,1,13.883333333333333,5.6571428571428575,0.9660581854147535,0.2387770268069433,0.09857542220244352
1249,1260,40,13.883333333333333,7.714285714285714,38.48001890178224,9.510963877292584,5.369330632706219
1249,1275,15,13.883333333333333,9.642857142857142,14.356051471123342,3.5483321177912206,2.512593349571046
1249,1291,7,13.883333333333333,11.7,6.654312761574753,1.6447218611062906,1.4195110674955873
1249,1306,1,13.883333333333333,13.628571428571428,0.9434524938920917,0.23318966168526717,0.23562676726531598
1249,1322,9,13.883333333333333,15.685714285714285,8.411701025606334,2.0790890151413466,2.4332436628771763
1249,1337,38,13.883333333333333,17.614285714285714,35.16030725753135,8.69044303472004,11.499086634001577
1249,1353,43,13.883333333333333,19.67142857142857,39.30758135598489,9.715509426716949,14.47490671893964
1249,1368,39,13.883333333333333,21.6,35.2019574336367,8.700737554622224,14.35685755470244
1249,1384,50,13.883333333333333,23.65714285714286,44.46021718097428,10.989067356337614,20.06313751282371
1249,1400,65,13.883333333333333,25.714285714285715,56.85213636162855,14.051932164132007,28.202443042641278
1252,1011,1,14.733333333333333,-24.3,0.8814362992621615,0.23178866021626518,-0.4115143586051088
1252,1026,5,14.733333333333333,-22.37142857142857,4.471652946163018,1.1758971649010406,-1.903046448894321
1252,1042,5,14.733333333333333,-20.314285714285713,4.534837106500925,1.192512514057721,-1.735847436072092
1252,1057,5,14.733333333333333,-18.385714285714286,4.588765073002834,1.2066937896803938,-1.5770622063622133
1252,1073,5,14.733333333333333,-16.32857142857143,4.6405569098920045,1.220313333704992,-1.4057264789550543
1252,1088,5,14.733333333333333,-14.4,4.683680533959492,1.2316534237995795,-1.243449435824274
1252,1104,5,14.733333333333333,-12.342857142857143,4.723829521151443,1.2422112825558531,-1.0688057749605724
1252,1120,5,14.733333333333333,-10.285714285714286,4.757889715464668,1.2511679897089132,-0.8927844739931834
1252,1135,5,14.733333333333333,-8.357142857142858,4.784252135973519,1.2581004363700268,-0.7267150689495636
1252,1151,5,14.733333333333333,-6.3,4.806397390964915,1.2639239076621667,-0.5486715554552264
1252,1166,5,14.733333333333333,-4.371428571428571,4.821532479514858,1.267903936508474,-0.3811091139944253
1252,1182,8,14.733333333333333,-2.3142857142857145,7.730649079489172,2.0329056044513427,-0.32304738535318905
1252,1197,5,14.733333333333333,-0.38571428571428573,4.835490220179393,1.2715743617121862,-0.03365966704660913
1252,1213,5,14.733333333333333,1.6714285714285715,4.833542387839511,1.2710621460832576,0.14583897199630325
1252,1228,33,14.733333333333333,3.6,31.851981756633013,8.376020119415363,2.0720871444673414
1252,1244,1,14.733333333333333,5.6571428571428575,0.9624096808153961,0.25308198752660593,0.09857542220244352
1252,1260,1,14.733333333333333,7.714285714285714,0.9583672926785256,0.2520189728412524,0.13423326581765546
1252,1275,1,14.733333333333333,9.642857142857142,0.9534555387166097,0.25072734363208843,0.1675062233047364
1252,1291,1,14.733333333333333,11.7,0.9470259241703214,0.24903656717706985,0.20278729535651246
1252,1306,42,14.733333333333333,13.628571428571428,39.475353289509066,10.38071526915596,9.896324225143271
1252,1322,1,14.733333333333333,15.685714285714285,0.9311036242596421,0.24484952772005264,0.27036040698635294
1252,1337,32,14.733333333333333,17.614285714285714,29.496856920085516,7.756700004096364,9.683441376001328
1252,1353,43,14.733333333333333,19.67142857142857,39.15912871251874,10.297558640492722,14.47490671893964
1252,1368,42,14.733333333333333,21.6,37.76662665871164,9.931376551474457,15.461231212756475
1252,1384,45,14.733333333333333,23.65714285714286,39.86307415528894,10.482673062466986,18.05682376154134
1252,1400,64,14.733333333333333,25.714285714285715,55.76607835642745,14.664638384613518,27.76855930352372
1256,1011,1,15.866666666666667,-24.3,0.876679294653137,0.24917734043910225,-0.4115143586051088
1256,1026,1,15.866666666666667,-22.37142857142857,0.8895039957073174,0.2528224874388059,-0.3806092897788642
1256,1042,45,15.866666666666667,-20.314285714285713,40.59326827474454,11.537768360816429,-15.622626924648827
1256,1057,5,15.866666666666667,-18.385714285714286,4.564000065457448,1.2972194108046464,-1.5770622063622133
1256,1073,5,15.866666666666667,-16.32857142857143,4.615512388095845,1.3118606868484195,-1.4057264789550543
1256,1088,5,15.866666666666667,-14.4,4.658403279203935,1.3240515053615973,-1.243449435824274
1256,1104,5,15.866666666666667,-12.342857142857143,4.698335587190278,1.3354014098960356,-1.0688057749605724
1256,1120,5,15.866666666666667,-10.285714285714286,4.732211962773247,1.345030045159767,-0.8927844739931834
1256,1135,15,15.866666666666667,-8.357142857142858,14.275296325505256,4.057447682481046,-2.1801452068486906
1256,1151,5,15.866666666666667,-6.3,4.7804578482426985,1.3587429062957928,-0.5486715554552264
1256,1166,1,15.866666666666667,-4.371428571428571,0.9591022509117425,0.27260430302041166,-0.07622182279888506
1256,1182,5,15.866666666666667,-2.3142857142857145,4.805579816070286,1.365883288380842,-0.20190461584574315
1256,1197,5,15.866666666666667,-0.38571428571428573,4.809393666992802,1.3669672939408,-0.03365966704660913
1256,1213,1,15.866666666666667,1.6714285714285715,0.961491269373478,0.2732833304255139,0.02916779439926065
1256,1228,8,15.866666666666667,3.6,7.680019510603085,2.1828812974642604,0.502324156234507
1256,1244,18,15.866666666666667,5.6571428571428575,17.22988210868503,4.8972255032213035,1.7743575996439833
1256,1260,22,15.866666666666667,7.714285714285714,20.97029221860015,5.960357082836105,2.9531318479884203
1256,1275,1,15.866666666666667,9.642857142857142,0.9483098550228799,0.26953679530013785,0.1675062233047364
1256,1291,23,15.866666666666667,11.7,21.66404362747669,6.157541083922994,4.664107793199786
1256,1306,5,15.866666666666667,13.628571428571428,4.674084476693034,1.3285085503825815,1.1781338363265799
1256,1322,40,15.866666666666667,15.685714285714285,37.04314284529553,10.528721132108545,10.814416279454118
1256,1337,50,15.866666666666667,17.614285714285714,45.8401030738685,13.029068941248543,15.130377150002076
1256,1353,38,15.866666666666667,19.67142857142857,34.41897866996099,9.782858586850029,12.791778030690844
1256,1368,34,15.866666666666667,21.6,30.407984808493563,8.642819362684873,12.516234791279052
1256,1384,50,15.866666666666667,23.65714285714286,44.05326443066488,12.52119827106983,20.06313751282371
1256,1400,56,15.866666666666667,25.714285714285715,48.531976156425145,13.794176295331155,24.297489390583255
1260,1011,5,17.0,-24.3,4.357896440233852,1.332342648398966,-2.057571793025544
1260,1026,1,17.0,-22.37142857142857,0.884329382502506,0.27036662474640755,-0.3806092897788642
1260,1042,1,17.0,-20.314285714285713,0.8968248981805519,0.27418688726983387,-0.34716948721441837
1260,1057,5,17.0,-18.385714285714286,4.537449386517894,1.387237493024296,-1.5770622063622133
1260,1073,5,17.0,-16.32857142857143,4.588662040637407,1.4028947726675616,-1.4057264789550543
1260,1088,5,17.0,-14.4,4.631303417665105,1.4159315499245755,-1.243449435824274
1260,1104,5,17.0,-12.342857142857143,4.671003422874616,1.4280690595711918,-1.0688057749605724
1260,1120,14,17.0,-10.285714285714286,13.173111631534715,4.027424396040114,-2.4997965271809135
1260,1135,13,17.0,-8.357142857142858,12.299950878351936,3.7604723639465862,-1.8894591792688653
1260,1151,5,17.0,-6.3,4.752647944716756,1.4530302948713556,-0.5486715554552264
1260,1166,1,17.0,-4.371428571428571,0.9535227558265229,0.2915211619251827,-0.07622182279888506
1260,1182,1,17.0,-2.3142857142857145,0.9555247535302291,0.2921332340474155,-0.04038092316914863
1260,1197,5,17.0,-0.38571428571428573,4.781415431823024,1.4618253983082083,-0.03365966704660913
1260,1213,1,17.0,1.6714285714285715,0.9558978763782565,0.2922473091500107,0.02916779439926065
